Name,Team,Position,Overall,Outside Scoring,Close Shot,Mid-Range Shot,Three-Point Shot,Free Throw,Shot IQ,Offensive Consistency,Athleticism,Speed,Acceleration,Strength,Vertical,Stamina,Hustle,Overall Durability,Inside Scoring,Layup,Standing Dunk,Driving Dunk,Post Hook,Post Fade,Post Control,Draw Foul,Hands,Playmaking,Pass Accuracy,Ball Handle,Speed with Ball,Pass IQ,Pass Vision,Defending,Interior Defense,Perimeter Defense,Steal,Block,Lateral Quickness,Help Defense IQ,Pass Perception,Defensive Consistency,Rebounding,Offensive Rebound,Defensive Rebound,Intangibles,Potential,Total Attributes
Oshae Brissett,Indiana Pacers,PF,74,82.10526315789474,82.10526315789474,75.78947368421052,87.36842105263158,80.0,88.42105263157895,78.94736842105263,80.0,66.3157894736842,70.52631578947368,78.94736842105263,83.15789473684211,89.47368421052632,84.21052631578948,87.36842105263158,70.52631578947368,65.26315789473684,73.6842105263158,78.94736842105263,67.36842105263158,65.26315789473684,62.10526315789474,67.36842105263158,85.26315789473684,50.526315789473685,49.473684210526315,62.10526315789474,54.73684210526316,56.8421052631579,30.526315789473685,53.68421052631579,60.0,42.10526315789474,51.578947368421055,74.73684210526316,54.73684210526316,60.0,52.63157894736842,36.8421052631579,65.26315789473684,57.89473684210526,72.63157894736842,100.0,80.0,"2,484"
Isaiah Jackson,Indiana Pacers,PF,72,64.70588235294117,80.0,70.58823529411765,34.11764705882353,82.3529411764706,76.47058823529412,41.1764705882353,87.05882352941177,77.6470588235294,77.6470588235294,76.47058823529412,95.29411764705883,96.47058823529412,94.11764705882354,94.11764705882354,78.82352941176471,85.88235294117646,100.0,94.11764705882354,69.41176470588235,56.470588235294116,64.70588235294117,65.88235294117646,94.11764705882354,51.76470588235294,47.05882352941177,69.41176470588235,57.64705882352941,51.76470588235294,34.11764705882353,71.76470588235294,82.3529411764706,63.529411764705884,51.76470588235294,96.47058823529412,75.29411764705883,77.6470588235294,57.64705882352941,64.70588235294117,88.23529411764706,94.11764705882354,82.3529411764706,58.8235294117647,92.94117647058823,"2,367"
Kawhi Leonard,Los Angeles Clippers,PF,95,94.89795918367346,100.0,94.89795918367346,84.6938775510204,89.79591836734694,97.95918367346938,100.0,85.71428571428571,85.71428571428571,85.71428571428571,80.61224489795919,80.61224489795919,95.91836734693878,86.73469387755102,83.6734693877551,84.6938775510204,91.83673469387755,56.12244897959184,86.73469387755102,66.3265306122449,89.79591836734694,90.81632653061224,91.83673469387755,100.0,81.63265306122449,80.61224489795919,87.75510204081633,84.6938775510204,79.59183673469387,73.46938775510205,89.79591836734694,80.61224489795919,98.9795918367347,86.73469387755102,52.04081632653061,98.9795918367347,98.9795918367347,98.9795918367347,100.0,56.12244897959184,42.857142857142854,69.38775510204081,81.63265306122449,98.9795918367347,"3,189"
Serge Ibaka,Los Angeles Clippers,PF,79,87.23404255319149,93.61702127659575,93.61702127659575,81.91489361702128,87.23404255319149,79.7872340425532,85.1063829787234,79.7872340425532,52.12765957446808,55.319148936170215,84.04255319148936,88.29787234042553,96.80851063829788,79.7872340425532,100.0,79.7872340425532,75.53191489361703,85.1063829787234,85.1063829787234,88.29787234042553,79.7872340425532,82.97872340425532,58.51063829787234,86.17021276595744,44.680851063829785,30.851063829787233,37.234042553191486,35.1063829787234,76.59574468085107,45.744680851063826,71.27659574468085,85.1063829787234,59.57446808510638,32.97872340425532,87.23404255319149,60.638297872340424,85.1063829787234,75.53191489361703,79.7872340425532,78.72340425531915,71.27659574468085,86.17021276595744,47.87234042553192,84.04255319148936,"2,632"
Marcus Morris Sr,Los Angeles Clippers,PF,77,88.29787234042553,91.48936170212765,93.61702127659575,93.61702127659575,86.17021276595744,85.1063829787234,79.7872340425532,79.7872340425532,77.65957446808511,50.0,79.7872340425532,73.40425531914893,100.0,85.1063829787234,91.48936170212765,74.46808510638297,74.46808510638297,58.51063829787234,74.46808510638297,72.34042553191489,71.27659574468085,86.17021276595744,68.08510638297872,89.36170212765957,52.12765957446808,63.829787234042556,63.829787234042556,52.12765957446808,46.808510638297875,32.97872340425532,63.829787234042556,68.08510638297872,72.34042553191489,40.42553191489362,50.0,79.7872340425532,74.46808510638297,64.8936170212766,63.829787234042556,53.191489361702125,40.42553191489362,65.95744680851064,53.191489361702125,82.97872340425532,"2,536"
Nicolas Batum,Los Angeles Clippers,PF,75,85.22727272727273,89.77272727272727,84.0909090909091,95.45454545454545,96.5909090909091,68.18181818181819,79.54545454545455,86.36363636363636,77.27272727272727,72.72727272727273,73.86363636363636,93.18181818181819,100.0,90.9090909090909,94.31818181818181,67.04545454545455,84.0909090909091,62.5,68.18181818181819,45.45454545454545,71.5909090909091,70.45454545454545,39.77272727272727,90.9090909090909,76.13636363636364,85.22727272727273,80.68181818181819,77.27272727272727,88.63636363636364,46.59090909090909,71.5909090909091,75.0,82.95454545454545,63.63636363636363,64.77272727272727,85.22727272727273,77.27272727272727,56.81818181818182,68.18181818181819,60.22727272727273,46.59090909090909,73.86363636363636,96.5909090909091,87.5,"2,557"
Harry Giles III,Los Angeles Clippers,PF,71,77.38095238095238,89.28571428571429,94.04761904761905,79.76190476190476,91.66666666666667,59.523809523809526,47.61904761904762,86.9047619047619,80.95238095238095,79.76190476190476,77.38095238095238,89.28571428571429,89.28571428571429,95.23809523809524,94.04761904761905,83.33333333333333,88.0952380952381,95.23809523809524,89.28571428571429,83.33333333333333,80.95238095238095,83.33333333333333,53.57142857142857,95.23809523809524,61.904761904761905,77.38095238095238,47.61904761904762,46.42857142857143,88.0952380952381,51.19047619047619,64.28571428571429,77.38095238095238,47.61904761904762,45.23809523809524,83.33333333333333,71.42857142857143,83.33333333333333,65.47619047619048,41.666666666666664,90.47619047619048,80.95238095238095,100.0,29.761904761904763,91.66666666666667,"2,407"
Amir Coffey,Los Angeles Clippers,PF,71,80.24691358024691,80.24691358024691,86.41975308641975,100.0,87.65432098765432,74.07407407407408,49.382716049382715,88.88888888888889,92.5925925925926,92.5925925925926,64.19753086419753,92.5925925925926,98.76543209876543,86.41975308641975,97.53086419753086,61.72839506172839,88.88888888888889,30.864197530864196,49.382716049382715,46.91358024691358,65.4320987654321,66.66666666666667,49.382716049382715,100.0,77.77777777777777,83.95061728395062,86.41975308641975,92.5925925925926,82.71604938271605,41.97530864197531,64.19753086419753,58.02469135802469,70.37037037037037,50.617283950617285,30.864197530864196,77.77777777777777,83.95061728395062,79.01234567901234,61.72839506172839,54.32098765432099,48.148148148148145,59.25925925925926,92.5925925925926,87.65432098765432,"2,258"
Anthony Davis,Los Angeles Lakers,PF,93,83.6734693877551,95.91836734693878,77.55102040816327,76.53061224489795,73.46938775510205,86.73469387755102,91.83673469387755,88.77551020408163,80.61224489795919,79.59183673469387,93.87755102040816,87.75510204081633,98.9795918367347,100.0,79.59183673469387,88.77551020408163,86.73469387755102,96.93877551020408,89.79591836734694,84.6938775510204,89.79591836734694,89.79591836734694,76.53061224489795,96.93877551020408,68.36734693877551,61.224489795918366,76.53061224489795,68.36734693877551,73.46938775510205,64.28571428571429,85.71428571428571,95.91836734693878,81.63265306122449,64.28571428571429,83.6734693877551,79.59183673469387,98.9795918367347,83.6734693877551,96.93877551020408,69.38775510204081,56.12244897959184,81.63265306122449,86.73469387755102,96.93877551020408,"3,120"
Carmelo Anthony,Los Angeles Lakers,PF,80,92.22222222222223,92.22222222222223,91.11111111111111,93.33333333333333,97.77777777777777,88.88888888888889,88.88888888888889,84.44444444444444,84.44444444444444,84.44444444444444,82.22222222222223,82.22222222222223,100.0,66.66666666666667,87.77777777777777,80.0,83.33333333333333,61.111111111111114,77.77777777777777,71.11111111111111,96.66666666666667,92.22222222222223,55.55555555555556,100.0,75.55555555555556,83.33333333333333,88.88888888888889,83.33333333333333,80.0,41.111111111111114,60.0,70.0,68.88888888888889,45.55555555555556,66.66666666666667,76.66666666666667,64.44444444444444,44.44444444444444,44.44444444444444,50.0,38.888888888888886,60.0,44.44444444444444,93.33333333333333,"2,585"
Trevor Ariza,Los Angeles Lakers,PF,74,72.72727272727273,62.5,85.22727272727273,87.5,84.0909090909091,62.5,56.81818181818182,87.5,87.5,89.77272727272727,68.18181818181819,85.22727272727273,96.5909090909091,90.9090909090909,92.04545454545455,70.45454545454545,79.54545454545455,62.5,73.86363636363636,62.5,68.18181818181819,67.04545454545455,45.45454545454545,100.0,72.72727272727273,79.54545454545455,79.54545454545455,81.81818181818181,79.54545454545455,43.18181818181818,80.68181818181819,68.18181818181819,89.77272727272727,60.22727272727273,70.45454545454545,88.63636363636364,88.63636363636364,89.77272727272727,85.22727272727273,61.36363636363637,48.86363636363637,73.86363636363636,96.5909090909091,85.22727272727273,"2,567"
Sekou Doumbouya,Los Angeles Lakers,PF,71,57.4468085106383,54.255319148936174,71.27659574468085,63.829787234042556,75.53191489361703,37.234042553191486,42.5531914893617,89.36170212765957,87.23404255319149,88.29787234042553,84.04255319148936,100.0,90.42553191489361,90.42553191489361,85.1063829787234,74.46808510638297,79.7872340425532,79.7872340425532,90.42553191489361,78.72340425531915,69.14893617021276,72.34042553191489,53.191489361702125,74.46808510638297,52.12765957446808,52.12765957446808,53.191489361702125,63.829787234042556,55.319148936170215,37.234042553191486,58.51063829787234,68.08510638297872,63.829787234042556,44.680851063829785,50.0,69.14893617021276,73.40425531914893,53.191489361702125,42.5531914893617,58.51063829787234,52.12765957446808,63.829787234042556,47.87234042553192,81.91489361702128,"2,388"
Jaren Jackson Jr.,Memphis Grizzlies,PF,81,83.50515463917526,88.65979381443299,76.28865979381443,79.38144329896907,80.41237113402062,100.0,77.31958762886597,79.38144329896907,64.94845360824742,67.01030927835052,74.22680412371135,77.31958762886597,94.84536082474227,82.47422680412372,96.90721649484536,80.41237113402062,81.44329896907216,87.62886597938144,82.47422680412372,72.16494845360825,72.16494845360825,83.50515463917526,77.31958762886597,82.47422680412372,45.36082474226804,46.391752577319586,61.855670103092784,34.02061855670103,51.54639175257732,34.02061855670103,79.38144329896907,84.5360824742268,73.19587628865979,68.04123711340206,91.75257731958763,78.35051546391753,86.5979381443299,73.19587628865979,82.47422680412372,72.16494845360825,60.824742268041234,82.47422680412372,87.62886597938144,90.72164948453609,"2,800"
Kyle Anderson,Memphis Grizzlies,PF,79,90.42553191489361,100.0,92.55319148936171,85.1063829787234,82.97872340425532,90.42553191489361,90.42553191489361,74.46808510638297,70.2127659574468,71.27659574468085,65.95744680851064,70.2127659574468,90.42553191489361,68.08510638297872,88.29787234042553,59.57446808510638,84.04255319148936,58.51063829787234,47.87234042553192,47.87234042553192,51.06382978723404,43.61702127659574,65.95744680851064,74.46808510638297,78.72340425531915,82.97872340425532,86.17021276595744,69.14893617021276,84.04255319148936,71.27659574468085,76.59574468085107,63.829787234042556,84.04255319148936,67.02127659574468,71.27659574468085,85.1063829787234,82.97872340425532,79.7872340425532,79.7872340425532,60.638297872340424,41.48936170212766,79.7872340425532,53.191489361702125,84.04255319148936,"2,637"
Brandon Clarke,Memphis Grizzlies,PF,76,77.89473684210526,88.42105263157895,75.78947368421052,73.6842105263158,71.57894736842105,73.6842105263158,84.21052631578948,86.3157894736842,86.3157894736842,87.36842105263158,67.36842105263158,86.3157894736842,94.73684210526316,100.0,84.21052631578948,75.78947368421052,71.57894736842105,84.21052631578948,88.42105263157895,69.47368421052632,68.42105263157895,67.36842105263158,68.42105263157895,84.21052631578948,62.10526315789474,62.10526315789474,72.63157894736842,68.42105263157895,65.26315789473684,40.0,76.84210526315789,82.10526315789474,78.94736842105263,62.10526315789474,75.78947368421052,82.10526315789474,82.10526315789474,75.78947368421052,78.94736842105263,68.42105263157895,64.21052631578948,72.63157894736842,36.8421052631579,85.26315789473684,"2,718"
Xavier Tillman,Memphis Grizzlies,PF,76,78.94736842105263,94.73684210526316,66.3157894736842,74.73684210526316,70.52631578947368,84.21052631578948,84.21052631578948,73.6842105263158,48.421052631578945,46.31578947368421,75.78947368421052,72.63157894736842,86.3157894736842,98.94736842105263,84.21052631578948,75.78947368421052,80.0,78.94736842105263,68.42105263157895,70.52631578947368,69.47368421052632,69.47368421052632,69.47368421052632,100.0,55.78947368421053,65.26315789473684,64.21052631578948,38.94736842105263,71.57894736842105,40.0,75.78947368421052,82.10526315789474,69.47368421052632,58.94736842105263,70.52631578947368,70.52631578947368,84.21052631578948,88.42105263157895,78.94736842105263,69.47368421052632,64.21052631578948,73.6842105263158,68.42105263157895,83.15789473684211,"2,628"
Ziaire Williams,Memphis Grizzlies,PF,72,73.86363636363636,77.27272727272727,78.4090909090909,78.4090909090909,80.68181818181819,79.54545454545455,51.13636363636363,88.63636363636364,98.86363636363636,98.86363636363636,45.45454545454545,93.18181818181819,90.9090909090909,100.0,90.9090909090909,70.45454545454545,82.95454545454545,73.86363636363636,90.9090909090909,54.54545454545455,50.0,65.9090909090909,62.5,85.22727272727273,65.9090909090909,56.81818181818182,89.77272727272727,93.18181818181819,61.36363636363637,29.545454545454547,76.13636363636364,68.18181818181819,82.95454545454545,77.27272727272727,65.9090909090909,87.5,79.54545454545455,80.68181818181819,68.18181818181819,63.63636363636363,61.36363636363637,65.9090909090909,56.81818181818182,93.18181818181819,"2,506"
Jarrett Culver,Memphis Grizzlies,PF,72,65.26315789473684,74.73684210526316,78.94736842105263,63.1578947368421,63.1578947368421,63.1578947368421,47.36842105263158,84.21052631578948,85.26315789473684,85.26315789473684,60.0,92.63157894736842,100.0,78.94736842105263,84.21052631578948,64.21052631578948,77.89473684210526,57.89473684210526,78.94736842105263,42.10526315789474,57.89473684210526,60.0,51.578947368421055,89.47368421052632,67.36842105263158,71.57894736842105,78.94736842105263,84.21052631578948,69.47368421052632,34.73684210526316,63.1578947368421,54.73684210526316,73.6842105263158,48.421052631578945,58.94736842105263,78.94736842105263,77.89473684210526,68.42105263157895,47.36842105263158,66.3157894736842,63.1578947368421,68.42105263157895,42.10526315789474,82.10526315789474,"2,466"
Santi Aldama,Memphis Grizzlies,PF,70,86.25,91.25,92.5,92.5,86.25,75.0,81.25,81.25,55.0,55.0,87.5,73.75,100.0,100.0,98.75,80.0,82.5,87.5,75.0,86.25,86.25,86.25,56.25,80.0,61.25,75.0,52.5,50.0,62.5,68.75,70.0,81.25,67.5,46.25,87.5,67.5,78.75,73.75,56.25,87.5,86.25,87.5,56.25,95.0,"2,337"
Killian Tillie,Memphis Grizzlies,PF,69,91.25,92.5,90.0,93.75,97.5,87.5,87.5,83.75,62.5,62.5,75.0,88.75,100.0,93.75,100.0,82.5,71.25,93.75,75.0,86.25,85.0,86.25,62.5,100.0,58.75,62.5,75.0,41.25,75.0,38.75,57.5,61.25,40.0,51.25,100.0,42.5,62.5,67.5,37.5,58.75,52.5,63.75,81.25,90.0,"2,267"
Jimmy Butler,Miami Heat,PF,92,90.625,91.66666666666667,87.5,78.125,90.625,98.95833333333333,98.95833333333333,85.41666666666667,87.5,86.45833333333333,79.16666666666667,81.25,98.95833333333333,83.33333333333333,84.375,79.16666666666667,92.70833333333333,41.666666666666664,83.33333333333333,61.458333333333336,75.0,87.5,97.91666666666667,96.875,86.45833333333333,82.29166666666667,87.5,85.41666666666667,91.66666666666667,83.33333333333333,88.54166666666667,78.125,93.75,100.0,53.125,95.83333333333333,95.83333333333333,100.0,93.75,64.58333333333333,58.333333333333336,70.83333333333333,78.125,96.875,"3,099"
P.J. Tucker,Miami Heat,PF,74,76.92307692307692,89.01098901098901,81.31868131868131,86.81318681318682,82.41758241758242,82.41758241758242,38.46153846153846,85.71428571428571,69.23076923076923,69.23076923076923,90.10989010989012,72.52747252747253,96.7032967032967,98.9010989010989,100.0,59.34065934065934,60.43956043956044,54.94505494505494,65.93406593406593,53.84615384615385,52.747252747252745,54.94505494505494,39.56043956043956,89.01098901098901,61.53846153846154,76.92307692307692,71.42857142857143,48.35164835164835,75.82417582417582,34.065934065934066,76.92307692307692,84.61538461538461,87.91208791208791,46.15384615384615,57.142857142857146,87.91208791208791,81.31868131868131,82.41758241758242,87.91208791208791,54.94505494505494,48.35164835164835,61.53846153846154,76.92307692307692,85.71428571428571,"2,478"
Markieff Morris,Miami Heat,PF,72,70.65217391304348,95.65217391304348,70.65217391304348,78.26086956521739,80.43478260869566,54.34782608695652,43.47826086956522,79.34782608695652,61.95652173913044,47.82608695652174,91.30434782608695,68.47826086956522,98.91304347826087,83.69565217391305,100.0,71.73913043478261,72.82608695652173,70.65217391304348,72.82608695652173,73.91304347826087,83.69565217391305,81.52173913043478,43.47826086956522,76.08695652173913,51.08695652173913,47.82608695652174,45.65217391304348,36.95652173913044,84.78260869565217,39.130434782608695,59.78260869565217,81.52173913043478,45.65217391304348,39.130434782608695,57.608695652173914,54.34782608695652,81.52173913043478,54.34782608695652,59.78260869565217,67.3913043478261,51.08695652173913,83.69565217391305,48.91304347826087,83.69565217391305,"2,342"
KZ Okpala,Miami Heat,PF,70,72.94117647058823,78.82352941176471,76.47058823529412,82.3529411764706,78.82352941176471,70.58823529411765,47.05882352941177,90.58823529411765,88.23529411764706,88.23529411764706,68.23529411764706,97.6470588235294,100.0,94.11764705882354,94.11764705882354,71.76470588235294,87.05882352941177,100.0,94.11764705882354,49.411764705882355,44.705882352941174,51.76470588235294,56.470588235294116,94.11764705882354,69.41176470588235,76.47058823529412,70.58823529411765,82.3529411764706,81.17647058823529,36.470588235294116,68.23529411764706,69.41176470588235,77.6470588235294,44.705882352941174,77.6470588235294,88.23529411764706,70.58823529411765,80.0,35.294117647058826,62.35294117647059,61.1764705882353,63.529411764705884,82.3529411764706,89.41176470588235,"2,405"
Udonis Haslem,Miami Heat,PF,70,68.88888888888889,91.11111111111111,73.33333333333333,52.22222222222222,83.33333333333333,71.11111111111111,38.888888888888886,73.33333333333333,60.0,36.666666666666664,81.11111111111111,66.66666666666667,86.66666666666667,100.0,84.44444444444444,66.66666666666667,57.77777777777778,61.111111111111114,67.77777777777777,68.88888888888889,75.55555555555556,66.66666666666667,62.22222222222222,71.11111111111111,42.22222222222222,32.22222222222222,38.888888888888886,34.44444444444444,71.11111111111111,32.22222222222222,66.66666666666667,82.22222222222223,61.111111111111114,71.11111111111111,44.44444444444444,53.333333333333336,77.77777777777777,73.33333333333333,66.66666666666667,76.66666666666667,63.333333333333336,88.88888888888889,60.0,84.44444444444444,"2,243"
Giannis Antetokounmpo,Milwaukee Bucks,PF,96,83.83838383838383,92.92929292929293,70.70707070707071,69.6969696969697,68.68686868686869,98.98989898989899,98.98989898989899,91.91919191919192,90.9090909090909,87.87878787878788,94.94949494949495,85.85858585858585,98.98989898989899,95.95959595959596,91.91919191919192,88.88888888888889,98.98989898989899,85.85858585858585,91.91919191919192,79.79797979797979,74.74747474747475,87.87878787878788,97.97979797979798,95.95959595959596,84.84848484848484,84.84848484848484,87.87878787878788,80.8080808080808,95.95959595959596,74.74747474747475,89.8989898989899,91.91919191919192,95.95959595959596,79.79797979797979,72.72727272727273,95.95959595959596,96.96969696969697,88.88888888888889,95.95959595959596,71.71717171717172,51.515151515151516,90.9090909090909,85.85858585858585,100.0,"3,297"
Khris Middleton,Milwaukee Bucks,PF,87,92.85714285714286,91.83673469387755,93.87755102040816,87.75510204081633,90.81632653061224,97.95918367346938,96.93877551020408,79.59183673469387,72.44897959183673,73.46938775510205,74.48979591836735,67.34693877551021,93.87755102040816,81.63265306122449,91.83673469387755,70.40816326530613,85.71428571428571,40.816326530612244,66.3265306122449,50.0,65.3061224489796,84.6938775510204,66.3265306122449,100.0,74.48979591836735,79.59183673469387,78.57142857142857,72.44897959183673,71.42857142857143,72.44897959183673,72.44897959183673,73.46938775510205,86.73469387755102,43.87755102040816,35.714285714285715,86.73469387755102,84.6938775510204,81.63265306122449,86.73469387755102,52.04081632653061,37.755102040816325,66.3265306122449,100.0,89.79591836734694,"2,863"
Bobby Portis,Milwaukee Bucks,PF,79,89.01098901098901,100.0,92.3076923076923,91.20879120879121,82.41758241758242,76.92307692307692,87.91208791208791,83.51648351648352,71.42857142857143,70.32967032967034,87.91208791208791,70.32967032967034,93.4065934065934,98.9010989010989,92.3076923076923,84.61538461538461,74.72527472527473,82.41758241758242,76.92307692307692,87.91208791208791,87.91208791208791,90.10989010989012,81.31868131868131,93.4065934065934,54.94505494505494,60.43956043956044,57.142857142857146,64.83516483516483,57.142857142857146,37.362637362637365,65.93406593406593,85.71428571428571,43.956043956043956,58.24175824175824,61.53846153846154,54.94505494505494,82.41758241758242,71.42857142857143,71.42857142857143,85.71428571428571,75.82417582417582,94.50549450549451,43.956043956043956,86.81318681318682,"2,637"
Jordan Nwora,Milwaukee Bucks,PF,73,87.5,79.54545454545455,84.0909090909091,95.45454545454545,92.04545454545455,100.0,73.86363636363636,77.27272727272727,67.04545454545455,64.77272727272727,68.18181818181819,81.81818181818181,93.18181818181819,79.54545454545455,88.63636363636364,63.63636363636363,84.0909090909091,68.18181818181819,73.86363636363636,55.68181818181818,53.40909090909091,56.81818181818182,50.0,68.18181818181819,54.54545454545455,59.09090909090909,72.72727272727273,48.86363636363637,61.36363636363637,31.818181818181817,65.9090909090909,59.09090909090909,59.09090909090909,85.22727272727273,70.45454545454545,73.86363636363636,61.36363636363637,56.81818181818182,56.81818181818182,64.77272727272727,47.72727272727273,81.81818181818181,90.9090909090909,88.63636363636364,"2,362"
Thanasis Antetokounmpo,Milwaukee Bucks,PF,72,73.33333333333333,81.11111111111111,73.33333333333333,78.88888888888889,51.111111111111114,83.33333333333333,72.22222222222223,84.44444444444444,85.55555555555556,83.33333333333333,46.666666666666664,91.11111111111111,88.88888888888889,100.0,96.66666666666667,68.88888888888889,83.33333333333333,44.44444444444444,94.44444444444444,58.888888888888886,55.55555555555556,66.66666666666667,72.22222222222223,71.11111111111111,67.77777777777777,60.0,76.66666666666667,76.66666666666667,83.33333333333333,44.44444444444444,57.77777777777778,46.666666666666664,65.55555555555556,62.22222222222222,62.22222222222222,66.66666666666667,60.0,55.55555555555556,44.44444444444444,72.22222222222223,81.11111111111111,63.333333333333336,77.77777777777777,80.0,"2,417"
Semi Ojeleye,Milwaukee Bucks,PF,71,87.35632183908046,98.85057471264368,80.45977011494253,90.80459770114942,86.20689655172414,94.25287356321839,74.71264367816092,94.25287356321839,94.25287356321839,96.55172413793103,78.16091954022988,97.70114942528735,97.70114942528735,97.70114942528735,100.0,77.01149425287356,82.75862068965517,86.20689655172414,86.20689655172414,65.51724137931035,63.2183908045977,73.5632183908046,63.2183908045977,91.95402298850574,62.06896551724138,62.06896551724138,81.60919540229885,63.2183908045977,66.66666666666667,34.48275862068966,58.62068965517241,74.71264367816092,67.816091954023,41.37931034482759,28.735632183908045,79.3103448275862,65.51724137931035,66.66666666666667,40.229885057471265,58.62068965517241,48.275862068965516,68.96551724137932,57.47126436781609,83.9080459770115,"2,463"
Georgios Kalaitzakis,Milwaukee Bucks,PF,68,80.0,90.0,85.0,82.5,98.75,62.5,62.5,88.75,87.5,87.5,62.5,93.75,100.0,87.5,100.0,75.0,93.75,50.0,81.25,65.0,67.5,75.0,68.75,93.75,82.5,82.5,92.5,83.75,86.25,65.0,63.75,60.0,75.0,55.0,40.0,85.0,72.5,71.25,50.0,50.0,47.5,52.5,50.0,95.0,"2,287"
Jaden McDaniels,Minnesota Timberwolves,PF,76,83.33333333333333,92.22222222222223,82.22222222222223,87.77777777777777,67.77777777777777,88.88888888888889,83.33333333333333,87.77777777777777,87.77777777777777,86.66666666666667,66.66666666666667,88.88888888888889,94.44444444444444,93.33333333333333,100.0,66.66666666666667,82.22222222222223,44.44444444444444,83.33333333333333,57.77777777777778,62.22222222222222,60.0,57.77777777777778,87.77777777777777,58.888888888888886,48.888888888888886,86.66666666666667,77.77777777777777,44.44444444444444,35.55555555555556,62.22222222222222,66.66666666666667,66.66666666666667,42.22222222222222,81.11111111111111,81.11111111111111,50.0,66.66666666666667,44.44444444444444,56.666666666666664,46.666666666666664,65.55555555555556,88.88888888888889,87.77777777777777,"2,463"
Naz Reid,Minnesota Timberwolves,PF,76,80.85106382978724,93.61702127659575,74.46808510638297,81.91489361702128,75.53191489361703,79.7872340425532,79.7872340425532,77.65957446808511,53.191489361702125,52.12765957446808,85.1063829787234,74.46808510638297,93.61702127659575,97.87234042553192,85.1063829787234,79.7872340425532,86.17021276595744,85.1063829787234,79.7872340425532,73.40425531914893,61.702127659574465,73.40425531914893,78.72340425531915,100.0,56.38297872340426,62.765957446808514,61.702127659574465,52.12765957446808,69.14893617021276,38.297872340425535,67.02127659574468,81.91489361702128,57.4468085106383,42.5531914893617,89.36170212765957,57.4468085106383,81.91489361702128,62.765957446808514,58.51063829787234,71.27659574468085,60.638297872340424,80.85106382978724,53.191489361702125,81.91489361702128,"2,592"
Jarred Vanderbilt,Minnesota Timberwolves,PF,76,70.45454545454545,65.9090909090909,67.04545454545455,67.04545454545455,63.63636363636363,85.22727272727273,73.86363636363636,86.36363636363636,85.22727272727273,86.36363636363636,79.54545454545455,90.9090909090909,85.22727272727273,90.9090909090909,88.63636363636364,68.18181818181819,82.95454545454545,85.22727272727273,85.22727272727273,45.45454545454545,36.36363636363637,56.81818181818182,56.81818181818182,96.5909090909091,60.22727272727273,68.18181818181819,73.86363636363636,73.86363636363636,43.18181818181818,43.18181818181818,84.0909090909091,77.27272727272727,77.27272727272727,94.31818181818181,84.0909090909091,79.54545454545455,81.81818181818181,100.0,73.86363636363636,90.9090909090909,84.0909090909091,96.5909090909091,62.5,86.36363636363636,"2,530"
Josh Okogie,Minnesota Timberwolves,PF,74,69.56521739130434,44.56521739130435,75.0,75.0,88.04347826086956,86.95652173913044,48.91304347826087,85.8695652173913,97.82608695652173,97.82608695652173,50.0,100.0,86.95652173913044,81.52173913043478,89.1304347826087,51.08695652173913,76.08695652173913,32.608695652173914,81.52173913043478,32.608695652173914,34.78260869565217,30.434782608695652,43.47826086956522,76.08695652173913,69.56521739130434,75.0,82.6086956521739,88.04347826086956,67.3913043478261,35.869565217391305,78.26086956521739,54.34782608695652,88.04347826086956,68.47826086956522,65.21739130434783,90.21739130434783,88.04347826086956,91.30434782608695,81.52173913043478,53.26086956521739,56.52173913043478,50.0,97.82608695652173,81.52173913043478,"2,476"
Taurean Prince,Minnesota Timberwolves,PF,73,84.88372093023256,74.4186046511628,83.72093023255815,94.18604651162791,100.0,81.3953488372093,75.5813953488372,91.86046511627907,93.02325581395348,90.69767441860465,69.76744186046511,97.67441860465117,97.67441860465117,98.83720930232558,94.18604651162791,72.09302325581395,88.37209302325581,87.20930232558139,81.3953488372093,60.46511627906977,52.325581395348834,59.30232558139535,52.325581395348834,98.83720930232558,72.09302325581395,79.06976744186046,81.3953488372093,80.23255813953489,63.95348837209303,56.97674418604651,76.74418604651163,74.4186046511628,86.04651162790698,50.0,72.09302325581395,88.37209302325581,79.06976744186046,94.18604651162791,69.76744186046511,58.13953488372093,41.86046511627907,74.4186046511628,75.5813953488372,87.20930232558139,"2,568"
Jake Layman,Minnesota Timberwolves,PF,72,86.9047619047619,80.95238095238095,92.85714285714286,91.66666666666667,92.85714285714286,88.0952380952381,77.38095238095238,88.0952380952381,80.95238095238095,77.38095238095238,73.80952380952381,100.0,95.23809523809524,96.42857142857143,94.04761904761905,71.42857142857143,94.04761904761905,77.38095238095238,83.33333333333333,58.333333333333336,53.57142857142857,64.28571428571429,73.80952380952381,65.47619047619048,65.47619047619048,77.38095238095238,80.95238095238095,71.42857142857143,61.904761904761905,38.095238095238095,73.80952380952381,71.42857142857143,78.57142857142857,78.57142857142857,78.57142857142857,85.71428571428571,66.66666666666667,73.80952380952381,53.57142857142857,51.19047619047619,42.857142857142854,58.333333333333336,47.61904761904762,88.0952380952381,"2,407"
